H1	H2	H3	nABBA	nBABA	Dstat	jackEst	SE	Z	
BKN033_ZEAHRFRATDIAAPE.bam	TIL16_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	456	683	-0.1992976	-0.1992976	0.05506255	-3.619477	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL16_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	387	808	-0.3523013	-0.3523013	0.04918431	-7.162879	
TIL01_435BCAAXX.bam	TIL16_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	527	451	0.07770961	0.07770961	0.05051081	1.538475	
TIL03.bam	TIL16_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	518	660	-0.1205433	-0.1205433	0.05021144	-2.400714	
TIL04-TIP454.bam	TIL16_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	577	545	0.0285205	0.0285205	0.05204206	0.5480279	
TIL07_FC6162DAAXX.bam	TIL16_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	544	644	-0.08417508	-0.08417508	0.05113527	-1.646126	
TIL09_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	642	737	-0.0688905	-0.0688905	0.05193437	-1.326491	
TIL11_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	398	542	-0.1531915	-0.1531915	0.05280419	-2.901124	
TIL15_FC6144GAAXX.bam	TIL16_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	612	470	0.1312384	0.1312384	0.04844834	2.708833	
BKN011_ZEAHRFRACDIAAPE.bam	TIL17_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	611	967	-0.225602	-0.225602	0.05064933	-4.454195	
BKN014_ZEAHRFRADDIAAPE.bam	TIL17_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	648	786	-0.09623431	-0.09623431	0.0496909	-1.936659	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL17_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	274	820	-0.4990859	-0.4990859	0.04573497	-10.91257	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL17_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	214	869	-0.6048015	-0.6048015	0.04056143	-14.91075	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL17_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	425	811	-0.3122977	-0.3122977	0.04879189	-6.400608	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL17_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	266	685	-0.4405889	-0.4405889	0.04800148	-9.178652	
BKN026_ZEAHRFRANDIAAPE.bam	TIL17_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	476	635	-0.1431143	-0.1431143	0.0509457	-2.809154	
BKN027_ZEAHRFRAODIAAPE.bam	TIL17_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	621	858	-0.1602434	-0.1602434	0.05108745	-3.136649	
BKN033_ZEAHRFRATDIAAPE.bam	TIL17_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	612	734	-0.09063893	-0.09063893	0.05514169	-1.643746	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL17_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	324	644	-0.3305785	-0.3305785	0.0483836	-6.83245	
TIL01_435BCAAXX.bam	TIL17_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	524	354	0.1936219	0.1936219	0.04840672	3.999897	
TIL03.bam	TIL17_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	599	585	0.01182432	0.01182432	0.05371773	0.2201196	
TIL04-TIP454.bam	TIL17_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	540	447	0.09422492	0.09422492	0.05189479	1.815691	
TIL07_FC6162DAAXX.bam	TIL17_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	620	514	0.09347443	0.09347443	0.0542896	1.721774	
TIL09_FC61694AAXX.bam	TIL17_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	634	590	0.03594771	0.03594771	0.05202031	0.6910323	
TIL11_FC61694AAXX.bam	TIL17_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	426	499	-0.07891892	-0.07891892	0.05319355	-1.483618	
TIL15_FC6144GAAXX.bam	TIL17_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	711	398	0.2822362	0.2822362	0.04755548	5.934884	
TIL16_FC6153UAAXX.bam	TIL17_FC6153UAAXX.bam	BKN009_ZEAHRFRAADIAAPE.bam	379	259	0.1880878	0.1880878	0.05868841	3.204854	
BKN011_ZEAHRFRACDIAAPE.bam	TIL08.bam	BKN009_ZEAHRFRAADIAAPE.bam	709	2349	-0.5362982	-0.5362982	0.03324902	-16.12975	
BKN014_ZEAHRFRADDIAAPE.bam	TIL08.bam	BKN009_ZEAHRFRAADIAAPE.bam	928	1987	-0.3632933	-0.3632933	0.03763606	-9.652798	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL08.bam	BKN009_ZEAHRFRAADIAAPE.bam	470	2227	-0.6514646	-0.6514646	0.03103	-20.99467	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL08.bam	BKN009_ZEAHRFRAADIAAPE.bam	410	2623	-0.7296406	-0.7296406	0.02465285	-29.59661	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL08.bam	BKN009_ZEAHRFRAADIAAPE.bam	497	2133	-0.6220532	-0.6220532	0.02697529	-23.06011	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL08.bam	BKN009_ZEAHRFRAADIAAPE.bam	454	2102	-0.6447574	-0.6447574	0.03019397	-21.35385	
BKN026_ZEAHRFRANDIAAPE.bam	TIL08.bam	BKN009_ZEAHRFRAADIAAPE.bam	646	1624	-0.430837	-0.430837	0.03425716	-12.57655	
BKN027_ZEAHRFRAODIAAPE.bam	TIL08.bam	BKN009_ZEAHRFRAADIAAPE.bam	768	2201	-0.4826541	-0.4826541	0.03551473	-13.59025	
BKN033_ZEAHRFRATDIAAPE.bam	TIL08.bam	BKN009_ZEAHRFRAADIAAPE.bam	630	1694	-0.4578313	-0.4578313	0.03796734	-12.05856	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL08.bam	BKN009_ZEAHRFRAADIAAPE.bam	555	1888	-0.5456406	-0.5456406	0.03169188	-17.21705	
TIL01_435BCAAXX.bam	TIL08.bam	BKN009_ZEAHRFRAADIAAPE.bam	841	939	-0.05505618	-0.05505618	0.03897191	-1.412714	
TIL03.bam	TIL08.bam	BKN009_ZEAHRFRAADIAAPE.bam	926	1532	-0.2465419	-0.2465419	0.0400014	-6.163331	
TIL04-TIP454.bam	TIL08.bam	BKN009_ZEAHRFRAADIAAPE.bam	914	1322	-0.1824687	-0.1824687	0.04125051	-4.423428	
TIL07_FC6162DAAXX.bam	TIL08.bam	BKN009_ZEAHRFRAADIAAPE.bam	787	1297	-0.2447217	-0.2447217	0.03883806	-6.301079	
TIL09_FC61694AAXX.bam	TIL08.bam	BKN009_ZEAHRFRAADIAAPE.bam	958	1640	-0.2625096	-0.2625096	0.04000149	-6.562495	
TIL11_FC61694AAXX.bam	TIL08.bam	BKN009_ZEAHRFRAADIAAPE.bam	616	1369	-0.3793451	-0.3793451	0.03727257	-10.17759	
TIL15_FC6144GAAXX.bam	TIL08.bam	BKN009_ZEAHRFRAADIAAPE.bam	924	1067	-0.0718232	-0.0718232	0.03978264	-1.805391	
TIL16_FC6153UAAXX.bam	TIL08.bam	BKN009_ZEAHRFRAADIAAPE.bam	471	663	-0.1693122	-0.1693122	0.04643555	-3.646176	
TIL17_FC6153UAAXX.bam	TIL08.bam	BKN009_ZEAHRFRAADIAAPE.bam	415	818	-0.3268451	-0.3268451	0.04400742	-7.427045	
BKN011_ZEAHRFRACDIAAPE.bam	TIL25-TIP489.bam	BKN009_ZEAHRFRAADIAAPE.bam	818	2565	-0.5164056	-0.5164056	0.03368984	-15.32823	
BKN014_ZEAHRFRADDIAAPE.bam	TIL25-TIP489.bam	BKN009_ZEAHRFRAADIAAPE.bam	960	2159	-0.3844181	-0.3844181	0.03575182	-10.75241	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL25-TIP489.bam	BKN009_ZEAHRFRAADIAAPE.bam	580	2556	-0.630102	-0.630102	0.03010523	-20.92998	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL25-TIP489.bam	BKN009_ZEAHRFRAADIAAPE.bam	502	2868	-0.7020772	-0.7020772	0.02455167	-28.5959	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL25-TIP489.bam	BKN009_ZEAHRFRAADIAAPE.bam	574	2375	-0.6107155	-0.6107155	0.02645539	-23.08473	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL25-TIP489.bam	BKN009_ZEAHRFRAADIAAPE.bam	499	2355	-0.6503153	-0.6503153	0.02793025	-23.28355	
BKN026_ZEAHRFRANDIAAPE.bam	TIL25-TIP489.bam	BKN009_ZEAHRFRAADIAAPE.bam	726	1837	-0.4334764	-0.4334764	0.03384059	-12.80936	
BKN027_ZEAHRFRAODIAAPE.bam	TIL25-TIP489.bam	BKN009_ZEAHRFRAADIAAPE.bam	688	2244	-0.5306958	-0.5306958	0.0316532	-16.76594	
BKN033_ZEAHRFRATDIAAPE.bam	TIL25-TIP489.bam	BKN009_ZEAHRFRAADIAAPE.bam	662	1835	-0.4697637	-0.4697637	0.03713585	-12.64987	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL25-TIP489.bam	BKN009_ZEAHRFRAADIAAPE.bam	542	2056	-0.582756	-0.582756	0.030438	-19.14567	
TIL01_435BCAAXX.bam	TIL25-TIP489.bam	BKN009_ZEAHRFRAADIAAPE.bam	892	983	-0.04853333	-0.04853333	0.03842955	-1.262917	
TIL03.bam	TIL25-TIP489.bam	BKN009_ZEAHRFRAADIAAPE.bam	936	1708	-0.2919818	-0.2919818	0.040234	-7.257093	
TIL04-TIP454.bam	TIL25-TIP489.bam	BKN009_ZEAHRFRAADIAAPE.bam	872	1350	-0.2151215	-0.2151215	0.03997041	-5.38202	
TIL07_FC6162DAAXX.bam	TIL25-TIP489.bam	BKN009_ZEAHRFRAADIAAPE.bam	747	1421	-0.3108856	-0.3108856	0.04002161	-7.767944	
TIL09_FC61694AAXX.bam	TIL25-TIP489.bam	BKN009_ZEAHRFRAADIAAPE.bam	949	1668	-0.2747421	-0.2747421	0.03803251	-7.223875	
TIL11_FC61694AAXX.bam	TIL25-TIP489.bam	BKN009_ZEAHRFRAADIAAPE.bam	645	1421	-0.375605	-0.375605	0.03777714	-9.942653	
TIL15_FC6144GAAXX.bam	TIL25-TIP489.bam	BKN009_ZEAHRFRAADIAAPE.bam	957	1076	-0.05853419	-0.05853419	0.0388356	-1.50723	
TIL16_FC6153UAAXX.bam	TIL25-TIP489.bam	BKN009_ZEAHRFRAADIAAPE.bam	519	748	-0.1807419	-0.1807419	0.0487185	-3.709923	
TIL17_FC6153UAAXX.bam	TIL25-TIP489.bam	BKN009_ZEAHRFRAADIAAPE.bam	448	849	-0.309175	-0.309175	0.04372487	-7.070919	
TIL08.bam	TIL25-TIP489.bam	BKN009_ZEAHRFRAADIAAPE.bam	919	898	0.01155751	0.01155751	0.03770645	0.3065129	
BKN009_ZEAHRFRAADIAAPE.bam	BKN014_ZEAHRFRADDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	1191	1506	-0.1167964	-0.1167964	0.04458692	-2.619522	
BKN009_ZEAHRFRAADIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	917	758	0.09492537	0.09492537	0.05140582	1.846588	
BKN014_ZEAHRFRADDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	1128	684	0.2450331	0.2450331	0.04539992	5.397215	
BKN009_ZEAHRFRAADIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	710	726	-0.01114206	-0.01114206	0.0547422	-0.2035369	
BKN014_ZEAHRFRADDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	1337	1050	0.1202346	0.1202346	0.04604644	2.61116	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	613	736	-0.09117865	-0.09117865	0.04940166	-1.84566	
BKN009_ZEAHRFRAADIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	797	962	-0.0938033	-0.0938033	0.04553264	-2.060133	
BKN014_ZEAHRFRADDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	1361	1139	0.0888	0.0888	0.04336791	2.047597	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	837	1036	-0.1062467	-0.1062467	0.04677903	-2.271246	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	759	894	-0.08166969	-0.08166969	0.04359513	-1.873367	
BKN009_ZEAHRFRAADIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	636	1121	-0.2760387	-0.2760387	0.04952202	-5.57406	
BKN014_ZEAHRFRADDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	1104	1288	-0.07692308	-0.07692308	0.04439408	-1.732733	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	484	1080	-0.3810742	-0.3810742	0.04489161	-8.488761	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	455	946	-0.350464	-0.350464	0.04638079	-7.556231	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	692	1028	-0.1953488	-0.1953488	0.04650707	-4.200412	
BKN009_ZEAHRFRAADIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	830	1370	-0.2454545	-0.2454545	0.04268526	-5.750335	
BKN014_ZEAHRFRADDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	591	807	-0.1545064	-0.1545064	0.05255558	-2.939867	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	424	1028	-0.415978	-0.415978	0.04150495	-10.02237	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	789	1207	-0.2094188	-0.2094188	0.04475789	-4.678926	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	881	1267	-0.179702	-0.179702	0.04196993	-4.281686	
BKN025_ZEAHRFRAMDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	975	976	-0.0005125577	-0.0005125577	0.04488154	-0.01142023	
BKN009_ZEAHRFRAADIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	1073	1180	-0.04749223	-0.04749223	0.04605774	-1.031145	
BKN014_ZEAHRFRADDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	1202	980	0.1017415	0.1017415	0.05193945	1.958849	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	1043	1234	-0.0838823	-0.0838823	0.04829361	-1.736923	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	944	1050	-0.05315948	-0.05315948	0.04601417	-1.155285	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	1078	1039	0.0184223	0.0184223	0.04395655	0.4191024	
BKN025_ZEAHRFRAMDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	1379	919	0.2001741	0.2001741	0.0455378	4.395778	
BKN026_ZEAHRFRANDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	1100	688	0.2304251	0.2304251	0.05110709	4.508671	
BKN009_ZEAHRFRAADIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	946	1277	-0.1488979	-0.1488979	0.04546354	-3.275105	
BKN014_ZEAHRFRADDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	1302	1288	0.005405405	0.005405405	0.04747483	0.1138583	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	942	1340	-0.1744084	-0.1744084	0.04892952	-3.564483	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	883	1146	-0.1296205	-0.1296205	0.04627085	-2.801343	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	791	923	-0.07701284	-0.07701284	0.04560329	-1.688756	
BKN025_ZEAHRFRAMDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	1094	868	0.1151886	0.1151886	0.04723573	2.43859	
BKN026_ZEAHRFRANDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	1095	969	0.06104651	0.06104651	0.04980784	1.225641	
BKN027_ZEAHRFRAODIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	814	1013	-0.1089217	-0.1089217	0.04709917	-2.312604	
BKN009_ZEAHRFRAADIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	951	1021	-0.03549696	-0.03549696	0.05084478	-0.6981437	
BKN014_ZEAHRFRADDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	1167	974	0.09014479	0.09014479	0.04522774	1.99313	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	583	785	-0.1476608	-0.1476608	0.04707095	-3.136984	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	732	829	-0.06213965	-0.06213965	0.0522839	-1.188505	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	1089	1007	0.03912214	0.03912214	0.04655496	0.840343	
BKN025_ZEAHRFRAMDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	1077	741	0.1848185	0.1848185	0.04819252	3.835004	
BKN026_ZEAHRFRANDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	1151	710	0.2369694	0.2369694	0.04360995	5.433837	
BKN027_ZEAHRFRAODIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	1221	1280	-0.02359056	-0.02359056	0.04792921	-0.4921959	
BKN033_ZEAHRFRATDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	1301	1104	0.08191268	0.08191268	0.04716381	1.73677	
BKN009_ZEAHRFRAADIAAPE.bam	TIL01_435BCAAXX.bam	BKN011_ZEAHRFRACDIAAPE.bam	518	1648	-0.521699	-0.521699	0.0356977	-14.61436	
BKN014_ZEAHRFRADDIAAPE.bam	TIL01_435BCAAXX.bam	BKN011_ZEAHRFRACDIAAPE.bam	537	1382	-0.4403335	-0.4403335	0.04024758	-10.94062	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL01_435BCAAXX.bam	BKN011_ZEAHRFRACDIAAPE.bam	408	1479	-0.5675676	-0.5675676	0.03473002	-16.34227	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL01_435BCAAXX.bam	BKN011_ZEAHRFRACDIAAPE.bam	443	1453	-0.5327004	-0.5327004	0.03611526	-14.75001	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL01_435BCAAXX.bam	BKN011_ZEAHRFRACDIAAPE.bam	489	1372	-0.4744761	-0.4744761	0.03257593	-14.56523	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL01_435BCAAXX.bam	BKN011_ZEAHRFRACDIAAPE.bam	573	1203	-0.3547297	-0.3547297	0.04114298	-8.621876	
BKN026_ZEAHRFRANDIAAPE.bam	TIL01_435BCAAXX.bam	BKN011_ZEAHRFRACDIAAPE.bam	526	1122	-0.3616505	-0.3616505	0.04032924	-8.967451	
BKN027_ZEAHRFRAODIAAPE.bam	TIL01_435BCAAXX.bam	BKN011_ZEAHRFRACDIAAPE.bam	446	1500	-0.5416238	-0.5416238	0.03436078	-15.76285	
BKN033_ZEAHRFRATDIAAPE.bam	TIL01_435BCAAXX.bam	BKN011_ZEAHRFRACDIAAPE.bam	573	1335	-0.3993711	-0.3993711	0.03912113	-10.20858	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL01_435BCAAXX.bam	BKN011_ZEAHRFRACDIAAPE.bam	455	1357	-0.4977925	-0.4977925	0.03601736	-13.8209	
BKN009_ZEAHRFRAADIAAPE.bam	TIL03.bam	BKN011_ZEAHRFRACDIAAPE.bam	367	1970	-0.6859221	-0.6859221	0.02829988	-24.23763	
BKN014_ZEAHRFRADDIAAPE.bam	TIL03.bam	BKN011_ZEAHRFRACDIAAPE.bam	447	1717	-0.5868762	-0.5868762	0.03094446	-18.96547	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL03.bam	BKN011_ZEAHRFRACDIAAPE.bam	334	1827	-0.6908839	-0.6908839	0.02689335	-25.68976	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL03.bam	BKN011_ZEAHRFRACDIAAPE.bam	352	1741	-0.6636407	-0.6636407	0.02988546	-22.20614	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL03.bam	BKN011_ZEAHRFRACDIAAPE.bam	434	1801	-0.6116331	-0.6116331	0.03002886	-20.36818	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL03.bam	BKN011_ZEAHRFRACDIAAPE.bam	556	1500	-0.459144	-0.459144	0.03825122	-12.00338	
BKN026_ZEAHRFRANDIAAPE.bam	TIL03.bam	BKN011_ZEAHRFRACDIAAPE.bam	478	1369	-0.4824039	-0.4824039	0.03485981	-13.8384	
BKN027_ZEAHRFRAODIAAPE.bam	TIL03.bam	BKN011_ZEAHRFRACDIAAPE.bam	534	2040	-0.5850816	-0.5850816	0.03200474	-18.28109	
BKN033_ZEAHRFRATDIAAPE.bam	TIL03.bam	BKN011_ZEAHRFRACDIAAPE.bam	566	1779	-0.5172708	-0.5172708	0.03664717	-14.11489	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL03.bam	BKN011_ZEAHRFRACDIAAPE.bam	498	1786	-0.5639229	-0.5639229	0.03459527	-16.30058	
TIL01_435BCAAXX.bam	TIL03.bam	BKN011_ZEAHRFRACDIAAPE.bam	752	860	-0.06699752	-0.06699752	0.04138036	-1.619065	
BKN009_ZEAHRFRAADIAAPE.bam	TIL04-TIP454.bam	BKN011_ZEAHRFRACDIAAPE.bam	733	1828	-0.4275674	-0.4275674	0.03735124	-11.44721	
BKN014_ZEAHRFRADDIAAPE.bam	TIL04-TIP454.bam	BKN011_ZEAHRFRACDIAAPE.bam	784	1557	-0.3302008	-0.3302008	0.04343312	-7.60251	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL04-TIP454.bam	BKN011_ZEAHRFRACDIAAPE.bam	609	1677	-0.4671916	-0.4671916	0.03996704	-11.68942	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL04-TIP454.bam	BKN011_ZEAHRFRACDIAAPE.bam	703	1677	-0.4092437	-0.4092437	0.03888167	-10.52536	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL04-TIP454.bam	BKN011_ZEAHRFRACDIAAPE.bam	574	1420	-0.4242728	-0.4242728	0.03814763	-11.12187	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL04-TIP454.bam	BKN011_ZEAHRFRACDIAAPE.bam	738	1218	-0.2453988	-0.2453988	0.04243663	-5.782711	
BKN026_ZEAHRFRANDIAAPE.bam	TIL04-TIP454.bam	BKN011_ZEAHRFRACDIAAPE.bam	794	1299	-0.2412805	-0.2412805	0.04275293	-5.643601	
BKN027_ZEAHRFRAODIAAPE.bam	TIL04-TIP454.bam	BKN011_ZEAHRFRACDIAAPE.bam	691	1742	-0.431977	-0.431977	0.03933522	-10.98194	
BKN033_ZEAHRFRATDIAAPE.bam	TIL04-TIP454.bam	BKN011_ZEAHRFRACDIAAPE.bam	647	1316	-0.3408049	-0.3408049	0.0447482	-7.616059	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL04-TIP454.bam	BKN011_ZEAHRFRACDIAAPE.bam	814	1657	-0.3411574	-0.3411574	0.0395661	-8.622469	
TIL01_435BCAAXX.bam	TIL04-TIP454.bam	BKN011_ZEAHRFRACDIAAPE.bam	918	641	0.177678	0.177678	0.04267006	4.163997	
TIL03.bam	TIL04-TIP454.bam	BKN011_ZEAHRFRACDIAAPE.bam	1301	811	0.2320076	0.2320076	0.04249749	5.459324	
BKN009_ZEAHRFRAADIAAPE.bam	TIL07_FC6162DAAXX.bam	BKN011_ZEAHRFRACDIAAPE.bam	837	1815	-0.3687783	-0.3687783	0.04232316	-8.713392	
BKN014_ZEAHRFRADDIAAPE.bam	TIL07_FC6162DAAXX.bam	BKN011_ZEAHRFRACDIAAPE.bam	737	1394	-0.308306	-0.308306	0.04507346	-6.840077	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL07_FC6162DAAXX.bam	BKN011_ZEAHRFRACDIAAPE.bam	496	1459	-0.4925831	-0.4925831	0.03763903	-13.08703	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL07_FC6162DAAXX.bam	BKN011_ZEAHRFRACDIAAPE.bam	738	1593	-0.3667954	-0.3667954	0.04292882	-8.544268	
